Noor is working as a barista at a busy coffee shop. Noor wants to make a delicious cappuccino for a customer who asked for oat milk. Noor grabs a milk pitcher and fills it with oat milk. Noor believes that the milk pitcher contains oatmilk. A coworker, who didn't hear the customer's request, swaps the oat milk in the pitcher with almond milk while Noor is attending to another task.;Noor sees her coworker swapping the milk.;Noor does not see her coworker swapping the milk.;Noor opens the fridge again and reaches for the oat milk.;Noor makes the cappuccino using the milk in the pitcher.;Does Noor believe the milk pitcher contains oat milk or almond milk?;Does Noor want to make a cappuccino with oat milk or almond milk?;What will Noor do?;Noor believes the milk pitcher contains almond milk.;Noor wants to make a cappuccino with oat milk.;Noor will open the fridge once again to take out the oat milk and replace the almond milk with oat milk.;Noor believes the milk pitcher contains oat milk.;Noor wants to make a cappuccino with oat milk.;Noor will make the cappuccino using the milk in the pitcher.;A decorative mug falls from a shelf in the coffee shop.;Noor sees the decorative mug falling from the shelf.;Noor does not see the decorative mug falling from the shelf.;auto;0
Farid is a botanist conducting research in a lush rainforest in Brazil. Farid wants to collect samples of a rare orchid that blooms only once a year. He observes the vibrant flowers swaying gently in the breeze, showcasing their bright colors. Farid believes the orchids are still blooming and ready for collection. Suddenly, a heavy rainstorm rolls in, causing the delicate flowers to wilt and close up tightly.;Farid sees the dark clouds gathering and the rain beginning to fall.;Farid does not notice the rainstorm approaching.;Farid decides to seek shelter until the storm passes.;Farid prepares to collect samples of the blooming orchids.;Does Farid believe the orchids are blooming and ready for collection or wilted and closed up due to the rain?;Does Farid want to collect samples of the blooming orchids or wait for them to reopen after the storm?;What will Farid do?;Farid believes the orchids are wilted and closed up due to the rain.;Farid wants to wait for the orchids to reopen after the storm.;Farid will seek shelter until the storm passes.;Farid believes the orchids are blooming and ready for collection.;Farid wants to collect samples of the blooming orchids.;Farid will prepare to collect samples of the blooming orchids.;A troop of monkeys swings through the trees, causing a commotion.;Farid notices the monkeys playing in the branches above.;Farid does not notice the monkeys swinging through the trees.;auto;0
Balthazar is a botanist working in a lush rainforest in Brazil. Balthazar wants to discover a new species of orchid that is rumored to bloom in this region. He observes a cluster of vibrant green leaves that seem to be thriving under the canopy. Balthazar believes that the leaves are healthy and indicative of a nearby orchid. A sudden downpour occurs, causing the leaves to become waterlogged and droop significantly.;Balthazar notices the heavy rain beginning to fall around him.;Balthazar does not notice the heavy rain beginning to fall around him.;Balthazar takes shelter under a large tree until the rain subsides.;Balthazar approaches the cluster of leaves to investigate further for the orchid.;Does Balthazar believe the leaves are healthy and indicative of a nearby orchid or drooping and waterlogged due to the rain?;Does Balthazar want to discover a new species of orchid by examining the healthy leaves or by waiting for the rain to stop?;What will Balthazar do?;Balthazar believes the leaves are drooping and waterlogged due to the rain.;Balthazar wants to take shelter until the rain subsides before continuing his search for the orchid.;Balthazar will take shelter under a large tree until the rain stops.;Balthazar believes the leaves are healthy and indicative of a nearby orchid.;Balthazar wants to discover a new species of orchid by examining the healthy leaves.;Balthazar will approach the cluster of leaves to investigate further for the orchid.;A group of colorful parrots flies overhead, squawking loudly.;Balthazar sees the parrots flying overhead.;Balthazar does not see the parrots flying overhead.;auto;0
Pavan is a wildlife photographer trekking through the dense jungles of India. Pavan aims to capture stunning images of the elusive Bengal tiger in its natural habitat. He observes a clearing where the sunlight filters through the trees, creating a serene and inviting atmosphere. Pavan believes the clearing is a perfect spot for spotting the tiger. Suddenly, a loud clap of thunder erupts, causing the animals to scatter and the clearing to become eerily quiet.;Pavan hears the thunder and notices the sudden change in the jungle's ambiance.;Pavan does not hear the thunder and remains unaware of the change in the jungle.;Pavan decides to move deeper into the jungle in search of another location.;Pavan sets up his camera equipment in the clearing to wait for the tiger.;Does Pavan believe the clearing is a perfect spot for spotting the tiger, or does he now think it is too quiet and unsettling?;Does Pavan want to capture images of the tiger in the tranquil clearing or find a new location to continue his pursuit?;What will Pavan do?;Pavan believes the clearing is too quiet and unsettling due to the thunder.;Pavan wants to find a new location to continue his pursuit of the tiger.;Pavan will move deeper into the jungle in search of another location.;Pavan believes the clearing is a perfect spot for spotting the tiger.;Pavan wants to capture images of the tiger in the tranquil clearing.;Pavan will set up his camera equipment in the clearing to wait for the tiger.;A troop of monkeys swings through the treetops, chattering loudly.;Pavan notices the troop of monkeys passing overhead.;Pavan does not notice the troop of monkeys passing overhead.;auto;0
Darius is a botanist conducting research in a lush rainforest in Brazil. Darius wants to collect samples of rare orchids that bloom in the area. He observes a cluster of vibrant orchids swaying gently in the breeze. Darius believes the orchids are healthy and thriving, ready for collection. A sudden downpour of rain causes the orchids to droop and lose their vibrant colors.;Darius sees the heavy rain starting to fall around him.;Darius does not notice the heavy rain starting to fall around him.;Darius prepares to take notes on the orchids' condition after the rain.;Darius reaches for his collection bag to gather the orchids.;Does Darius believe the orchids are healthy and thriving or drooping and losing their colors?;Does Darius want to collect samples of the healthy orchids or observe their condition after the rain?;What will Darius do?;Darius believes the orchids are drooping and losing their colors.;Darius wants to take notes on the orchids' condition after the rain.;Darius will prepare to take notes on the orchids' condition after the rain.;Darius believes the orchids are healthy and thriving.;Darius wants to collect samples of the healthy orchids.;Darius will reach for his collection bag to gather the orchids.;A troop of monkeys swings through the trees, chattering excitedly.;Darius notices the monkeys playing in the trees.;Darius does not notice the monkeys playing in the trees.;auto;0
Yara is a botanist studying rare plants in a remote rainforest in Brazil. Yara wants to collect samples of a unique flower that blooms only once a year. She observes the flower's vibrant petals, which are fully open and displaying their rich colors. Yara believes the flower is currently in full bloom and ready for sampling. Suddenly, a heavy rainstorm sweeps through the area, causing the petals to close tightly due to the moisture.;Yara notices the rain starting to pour down around her.;Yara does not notice the rain starting to pour down around her.;Yara seeks shelter under a large tree until the storm passes.;Yara carefully approaches the flower to collect her samples.;Does Yara believe the flower is in full bloom or closed tightly due to the rain?;Does Yara want to collect samples from the flower in full bloom or wait for it to reopen after the rain?;What will Yara do?;Yara believes the flower is closed tightly due to the rain.;Yara wants to wait for the flower to reopen after the rain.;Yara will seek shelter under a large tree until the storm passes.;Yara believes the flower is in full bloom.;Yara wants to collect samples from the flower in full bloom.;Yara will carefully approach the flower to collect her samples.;A group of colorful parrots flies overhead, squawking as they pass.;Yara sees the group of colorful parrots flying overhead.;Yara does not see the group of colorful parrots flying overhead.;auto;0
Ravi is a wildlife photographer on a safari in the Serengeti. Ravi wants to capture stunning images of a pride of lions basking in the sun. He spots the lions lounging peacefully under a baobab tree. Ravi believes the lions are calm and relaxed, enjoying the warmth of the sun. Suddenly, a loud thunderclap startles the lions, causing them to spring to their feet and retreat into the bushes.;Ravi hears the thunderclap echoing across the plains.;Ravi does not hear the thunderclap that startled the lions.;Ravi prepares to reposition himself to capture the lions as they emerge from the bushes.;Ravi sets up his camera to photograph the calm lions under the baobab tree.;Does Ravi believe the lions are calm and relaxed or startled and hiding?;Does Ravi want to photograph the calm lions basking in the sun or capture the moment as they come out of hiding?;What will Ravi do?;Ravi believes the lions are startled and hiding.;Ravi wants to capture the moment as the lions come out of hiding.;Ravi will prepare to reposition himself to capture the lions as they emerge from the bushes.;Ravi believes the lions are calm and relaxed.;Ravi wants to photograph the calm lions basking in the sun.;Ravi will set up his camera to photograph the calm lions under the baobab tree.;A herd of wildebeests crosses the path nearby, creating a commotion.;Ravi notices the herd of wildebeests moving across the plains.;Ravi does not notice the herd of wildebeests crossing the path.;auto;0
Zuri is a wildlife photographer on a safari in the Serengeti. Zuri wants to capture stunning images of a pride of lions during the golden hour. She spots the lions lounging under a large acacia tree, basking in the warm sunlight. Zuri believes the lions are relaxed and perfectly positioned for her photographs. Suddenly, a herd of wildebeests stampedes nearby, causing the lions to spring into action and move away from the tree.;Zuri hears the thundering hooves of the wildebeests approaching.;Zuri does not hear the thundering hooves of the wildebeests.;Zuri prepares to follow the lions and capture their movement as they chase after the wildebeests.;Zuri sets up her camera to take pictures of the relaxed lions under the tree.;Does Zuri believe the lions are relaxed and perfectly positioned for photographs, or does she now think they are on the move?;Does Zuri want to capture images of the relaxed lions or the action-packed chase?;What will Zuri do?;Zuri believes the lions are on the move after the stampede.;Zuri wants to capture images of the action-packed chase.;Zuri will prepare to follow the lions and capture their movement.;Zuri believes the lions are relaxed and perfectly positioned for photographs.;Zuri wants to capture images of the relaxed lions.;Zuri will set up her camera to take pictures of the relaxed lions under the tree.;A sudden rain shower begins to fall, creating a rainbow in the distance.;Zuri notices the sudden rain shower and the beautiful rainbow.;Zuri does not notice the sudden rain shower or the rainbow.;auto;0
Arjun is a wildlife photographer on an expedition in the dense jungles of Borneo. Arjun wants to capture images of the elusive orangutans that inhabit the area. He spots a large, vibrant green tree which appears to have a few nests high up in its branches. Arjun believes the tree has nests where the orangutans might be resting. Suddenly, a strong gust of wind shakes the tree, causing one of the nests to fall to the ground, scattering its contents everywhere.;Arjun sees the nest tumble down from the tree due to the wind.;Arjun does not see the nest tumble down from the tree due to the wind.;Arjun approaches the fallen nest to investigate its contents.;Arjun prepares to climb the tree to get a closer look at the nests.;Does Arjun believe the tree has nests where the orangutans might be resting or that it has fallen contents on the ground?;Does Arjun want to get a closer look at the nests in the tree or investigate the fallen nest on the ground?;What will Arjun do?;Arjun believes the nest has fallen to the ground, scattering its contents.;Arjun wants to investigate the fallen nest on the ground.;Arjun will approach the fallen nest to investigate its contents.;Arjun believes the tree has nests where the orangutans might be resting.;Arjun wants to get a closer look at the nests in the tree.;Arjun will prepare to climb the tree to get a closer look at the nests.;A troop of monkeys swings through the trees nearby, chattering loudly.;Arjun hears the monkeys chattering as they pass by.;Arjun does not hear the monkeys chattering as they pass by.;auto;0
Jarek is a mechanic working in a bustling auto repair shop in Warsaw. Jarek wants to fix a vintage car that has been in the shop for weeks, hoping to restore it to its former glory. He inspects the engine and sees that it is clean and well-maintained, with all components in their proper place. Jarek believes the engine is in excellent condition and ready for repairs. Suddenly, a heavy toolbox falls from a shelf, causing a critical engine part to become damaged.;Jarek hears the loud crash of the toolbox hitting the ground.;Jarek does not hear the loud crash of the toolbox hitting the ground.;Jarek prepares to order a replacement part for the damaged engine component.;Jarek continues to work on the engine, confident he can complete the repairs.;Does Jarek believe the engine is in excellent condition or damaged due to the fallen toolbox?;Does Jarek want to finish repairing the engine in excellent condition or address the damage caused by the fallen toolbox?;What will Jarek do?;Jarek believes the engine is damaged due to the fallen toolbox.;Jarek wants to order a replacement part for the damaged engine component.;Jarek will prepare to order a replacement part for the damaged engine component.;Jarek believes the engine is in excellent condition.;Jarek wants to finish repairing the engine in excellent condition.;Jarek will continue to work on the engine, confident he can complete the repairs.;A customer arrives to pick up their car, creating a brief commotion in the shop.;Jarek notices the customer arriving and the commotion it causes.;Jarek does not notice the customer arriving and the commotion it causes.;auto;0
Iman is a botanist conducting research in a remote rainforest in Brazil. Iman wants to collect samples of rare orchids blooming in the area. She observes the vibrant flowers, which appear fresh and full of life. Iman believes the orchids are healthy and perfect for her research. Suddenly, a swarm of locusts descends on the area, decimating the flowers and leaving them wilted and damaged.;Iman sees the swarm of locusts approaching the orchids.;Iman does not see the swarm of locusts approaching the orchids.;Iman plans to document the damage to the orchids for her research.;Iman carefully collects samples of the healthy orchids for her research.;Does Iman believe the orchids are healthy and perfect for her research or wilted and damaged due to the locusts?;Does Iman want to collect samples of the healthy orchids or document the damage caused by the locusts?;What will Iman do?;Iman believes the orchids are wilted and damaged due to the locusts.;Iman wants to document the damage caused by the locusts.;Iman will plan to document the damage to the orchids for her research.;Iman believes the orchids are healthy and perfect for her research.;Iman wants to collect samples of the healthy orchids.;Iman will carefully collect samples of the healthy orchids for her research.;A group of hikers accidentally stumbles into the research area, excitedly taking photos.;Iman notices the group of hikers taking photos nearby.;Iman does not notice the group of hikers taking photos nearby.;auto;0
Soren is a wildlife photographer on a remote island in the Galapagos. Soren wants to capture a stunning shot of a rare blue-footed booby during its mating dance. He spots the bird perched on a rock, its vibrant blue feet clearly visible against the earthy tones of the landscape. Soren believes the blue-footed booby is poised and ready to perform its dance. A sudden gust of wind knocks the bird off balance, causing it to flutter away from the rock in a flurry of feathers.;Soren sees the gust of wind disturb the blue-footed booby.;Soren does not see the gust of wind disturb the blue-footed booby.;Soren prepares to follow the bird in hopes of capturing the dance from a new angle.;Soren readies his camera to take the perfect shot of the bird's performance.;Does Soren believe the blue-footed booby is poised and ready to perform its dance or has it fluttered away?;Does Soren want to capture a stunning shot of the blue-footed booby performing its dance or follow it to get a different angle?;What will Soren do?;Soren believes the blue-footed booby has fluttered away.;Soren wants to follow the bird in hopes of capturing its dance from a new angle.;Soren will prepare to follow the bird to capture its dance from a new angle.;Soren believes the blue-footed booby is poised and ready to perform its dance.;Soren wants to capture a stunning shot of the blue-footed booby performing its dance.;Soren will ready his camera to take the perfect shot of the bird's performance.;A sea turtle surfaces nearby, drawing Soren's attention.;Soren notices the sea turtle surfacing in the water.;Soren does not notice the sea turtle surfacing in;auto;0
Liora is a wildlife photographer trekking through the dense Amazon rainforest. Liora wants to capture a photograph of the elusive jaguar in its natural habitat. She spots a clearing where the sunlight filters through the trees, creating a perfect backdrop for her shot. Liora believes the clearing is tranquil and ideal for waiting to photograph the jaguar. Suddenly, a loud clap of thunder echoes through the forest, startling the wildlife and causing the clearing to become chaotic as animals flee in all directions.;Liora hears the thunder rumbling in the distance.;Liora does not hear the thunder rumbling in the distance.;Liora prepares to move to a different location in search of a quieter spot to wait for the jaguar.;Liora settles down in the clearing, ready to capture the jaguar's appearance.;Does Liora believe the clearing is tranquil and ideal for waiting for the jaguar, or does she think it has become chaotic due to the thunder?;Does Liora want to photograph the jaguar in a tranquil clearing or in a chaotic environment?;What will Liora do?;Liora believes the clearing has become chaotic due to the thunder.;Liora wants to find a quieter location to photograph the jaguar.;Liora will prepare to move to a different location in search of a quieter spot.;Liora believes the clearing is tranquil and ideal for waiting for the jaguar.;Liora wants to photograph the jaguar in a tranquil clearing.;Liora will settle down in the clearing, ready to capture the jaguar's appearance.;A troop of monkeys swings through the trees, chattering loudly.;Liora notices the troop of monkeys moving through the trees.;Liora does not notice the troop of monkeys moving through the trees.;auto;0
Hamza is a wildlife photographer in the dense jungles of Borneo. He wants to capture the perfect shot of the elusive orangutan swinging through the trees. Hamza spots a vibrant green leaf, glistening with morning dew, resting on a branch. He believes that the leaf is fresh and full of life, indicating a healthy ecosystem nearby. Suddenly, a heavy rainstorm rolls in, causing the leaf to become waterlogged and droop under the weight of the rain.;Hamza notices the rainstorm approaching and the wind picking up.;Hamza does not notice the rainstorm approaching and the wind picking up.;Hamza seeks shelter under a large canopy to protect his camera gear from the rain.;Hamza prepares to take a photograph of the vibrant green leaf.;Does Hamza believe the leaf is fresh and full of life or waterlogged and drooping?;Does Hamza want to capture the perfect shot of the fresh leaf or the drooping leaf due to the rain?;What will Hamza do?;Hamza believes the leaf is waterlogged and drooping.;Hamza wants to seek shelter to protect his camera gear from the rain.;Hamza will seek shelter under a large canopy to protect his camera gear from the rain.;Hamza believes the leaf is fresh and full of life.;Hamza wants to capture the perfect shot of the fresh leaf.;Hamza will prepare to take a photograph of the vibrant green leaf.;A troop of monkeys swings through the trees, chattering loudly.;Hamza sees the troop of monkeys swinging through the trees.;Hamza does not see the troop of monkeys swinging through the trees.;auto;0
Wendell is a wildlife photographer on an expedition in the Amazon rainforest. Wendell wants to capture stunning images of the elusive jaguar in its natural habitat. He spots a clearing where he believes the light is perfect for photographing wildlife. Wendell believes the clearing is well-lit and ideal for taking pictures. Suddenly, a dense fog rolls in, obscuring visibility and dimming the light in the clearing.;Wendell sees the fog beginning to settle into the clearing.;Wendell does not see the fog beginning to settle into the clearing.;Wendell considers using a flash to capture images in the diminished light.;Wendell sets up his camera equipment to take pictures in the well-lit clearing.;Does Wendell believe the clearing is well-lit and ideal for photography or obscured and dim due to the fog?;Does Wendell want to take pictures in the well-lit clearing or adapt to the foggy conditions?;What will Wendell do?;Wendell believes the clearing is obscured and dim due to the fog.;Wendell wants to adapt to the foggy conditions to capture images.;Wendell will consider using a flash to capture images in the diminished light.;Wendell believes the clearing is well-lit and ideal for photography.;Wendell wants to take pictures in the well-lit clearing.;Wendell will set up his camera equipment to take pictures in the well-lit clearing.;A troop of monkeys swings through the trees nearby, chattering loudly.;Wendell hears the monkeys chattering as they pass.;Wendell does not hear the monkeys chattering as they pass.;auto;0
Zuri is a wildlife photographer in the dense rainforests of Costa Rica. Zuri longs to capture the perfect shot of a rare scarlet macaw in flight. She spots a vibrant macaw perched on a branch, its feathers glistening in the dappled sunlight. Zuri believes the macaw is resting and will take off soon for her to photograph. Suddenly, a troop of monkeys swings into the tree, startling the macaw and causing it to fly away.;Zuri sees the troop of monkeys invading the tree.;Zuri does not see the troop of monkeys invading the tree.;Zuri prepares to follow the macaw in hopes of capturing it in flight.;Zuri readies her camera, anticipating the macaw will take off soon.;Does Zuri believe the macaw is resting or that it has flown away?;Does Zuri want to capture the macaw in flight or is she now hoping to find it again after it has flown away?;What will Zuri do?;Zuri believes the macaw has flown away.;Zuri wants to follow the macaw in hopes of capturing it in flight.;Zuri will prepare to follow the macaw to capture it in flight.;Zuri believes the macaw is resting.;Zuri wants to capture the macaw in flight.;Zuri will ready her camera, anticipating the macaw will take off soon.;A sudden rain shower begins to fall in the rainforest.;Zuri feels the rain starting to pour.;Zuri does not notice the rain beginning to fall.;auto;0
Soren is a wildlife photographer trekking through the dense rainforests of Costa Rica. Soren wants to capture a stunning shot of the elusive Resplendent Quetzal. He spots a vibrant green feather lying on the forest floor, glistening with dew in the early morning light. Soren believes the feather is fresh and recently shed, indicating the presence of the bird nearby. A sudden gust of wind sweeps through the trees, sending the feather tumbling deeper into the underbrush, out of sight.;Soren feels the gust of wind rustling the leaves around him.;Soren does not notice the feather being blown away.;Soren decides to venture further into the underbrush, hoping to find the bird.;Soren carefully examines the area around the feather for more signs of the bird.;Does Soren believe the feather is fresh and recently shed, or does he believe it is old and lost?;Does Soren want to find the bird based on the fresh feather or explore the area further for other clues?;What will Soren do?;Soren believes the feather is old and lost.;Soren wants to venture further into the underbrush to find the bird.;Soren will venture deeper into the underbrush, hoping to find the bird.;Soren believes the feather is fresh and recently shed.;Soren wants to find the bird based on the fresh feather.;Soren will carefully examine the area around the feather for more signs of the bird.;A troupe of howler monkeys begins to call loudly from the treetops.;Soren hears the howler monkeys calling from above.;Soren does not hear the howler monkeys calling from above.;auto;0
Wren is a wildlife photographer exploring the dense rainforests of Costa Rica. Wren wants to capture stunning images of the elusive quetzal bird in its natural habitat. As Wren scans the treetops, she notices a vibrant flash of green and red feathers perched on a branch. Wren believes that the quetzal is resting peacefully on the branch, providing her with the perfect opportunity for a photograph. Suddenly, a loud clap of thunder startles the bird, causing it to take flight into the depths of the forest.;Wren hears the thunder rumble through the rainforest.;Wren does not hear the thunder rumble through the rainforest.;Wren prepares to follow the quetzal in hopes of capturing it in flight.;Wren readies her camera to take the shot of the resting quetzal.;Does Wren believe the quetzal is resting peacefully on the branch or has flown away?;Does Wren want to photograph the resting quetzal or capture it in flight?;What will Wren do?;Wren believes the quetzal has flown away.;Wren wants to capture the quetzal in flight.;Wren will prepare to follow the quetzal in hopes of capturing it in flight.;Wren believes the quetzal is resting peacefully on the branch.;Wren wants to photograph the resting quetzal.;Wren will ready her camera to take the shot of the resting quetzal.;A troop of howler monkeys begins to call out loudly from the nearby trees.;Wren hears the howler monkeys vocalizing in the distance.;Wren does not hear the howler monkeys vocalizing in the distance.;auto;0
Yara is a wildlife photographer on a safari in the Serengeti. Yara aims to capture the perfect shot of a pride of lions during the golden hour. She spots the lions lounging under a baobab tree, appearing relaxed and basking in the sun. Yara believes the lions are calm and will provide a great opportunity for her photographs. Suddenly, a nearby herd of wildebeests stampedes, startling the lions and causing them to flee into the brush.;Yara hears the thunderous sound of the wildebeests running and notices the lions reacting.;Yara does not hear the stampede of the wildebeests.;Yara prepares to follow the lions into the brush, hoping to capture them in motion.;Yara sets up her camera, ready to take pictures of the calm lions.;Does Yara believe the lions are calm and relaxed or startled and fleeing?;Does Yara want to capture photographs of the calm lions or follow them to get action shots?;What will Yara do?;Yara believes the lions are startled and fleeing.;Yara wants to follow the lions to capture action shots.;Yara will prepare to follow the lions into the brush.;Yara believes the lions are calm and relaxed.;Yara wants to capture photographs of the calm lions.;Yara will set up her camera, ready to take pictures of the calm lions.;A sudden rain shower begins to fall, creating a beautiful rainbow in the sky.;Yara notices the rain shower and the rainbow appearing.;Yara does not notice the rain shower or the rainbow.;auto;0
Lian is a wildlife photographer exploring the dense rainforests of Borneo. Lian wants to capture stunning images of the elusive orangutans in their natural habitat. He observes a clearing where he spots a family of orangutans peacefully foraging for fruits. Lian believes the orangutans are calm and unbothered by his presence. Suddenly, a loud clap of thunder startles the orangutans, causing them to flee into the treetops in a panic.;Lian hears the thunder rumbling overhead.;Lian does not hear the thunder rumbling overhead.;Lian prepares to reposition himself to capture photos of the orangutans in the trees.;Lian quietly sets up his camera to take pictures of the calm orangutans on the ground.;Does Lian believe the orangutans are calm and unbothered or panicked and fleeing into the treetops?;Does Lian want to photograph the calm orangutans foraging on the ground or the panicked orangutans in the trees?;What will Lian do?;Lian believes the orangutans are panicked and fleeing into the treetops.;Lian wants to reposition himself to capture photos of the orangutans in the trees.;Lian will prepare to reposition himself to capture photos of the orangutans in the trees.;Lian believes the orangutans are calm and unbothered by his presence.;Lian wants to photograph the calm orangutans foraging on the ground.;Lian will quietly set up his camera to take pictures of the calm orangutans on the ground.;A troop of monkeys swings through the trees, chattering loudly.;Lian notices the troop of monkeys swinging through the trees.;Lian does not notice the troop of monkeys swinging through the trees.;auto;0
Liora is a wildlife photographer in the lush rainforests of Costa Rica. Liora wants to capture stunning images of the elusive quetzal bird perched on a branch. She scans the dense foliage and spots a vibrant green feather fluttering in the breeze. Liora believes that the feather belongs to a quetzal, indicating the bird's presence nearby. Suddenly, a loud clap of thunder startles the bird, causing it to take flight and disappear into the canopy.;Liora hears the thunder rumbling overhead.;Liora does not hear the thunder rumbling overhead.;Liora prepares her camera to follow the quetzal as it flies away.;Liora waits patiently for the quetzal to reveal itself so she can take a photograph.;Does Liora believe the feather belongs to a quetzal or that the bird has flown away?;Does Liora want to photograph the quetzal or follow it as it flies away?;What will Liora do?;Liora believes the quetzal has flown away.;Liora wants to follow the quetzal as it flies away.;Liora will prepare her camera to follow the quetzal as it flies away.;Liora believes the feather belongs to a quetzal.;Liora wants to photograph the quetzal.;Liora will wait patiently for the quetzal to reveal itself so she can take a photograph.;A troop of monkeys swings through the trees, chattering loudly.;Liora notices the monkeys swinging through the trees.;Liora does not notice the monkeys swinging through the trees.;auto;0
Niko is a botanist studying rare plants in a remote rainforest in Brazil. Niko wants to collect samples of a unique flower that only blooms once a year. He observes the flower's petals, which are vibrant and fully open, indicating that it is in full bloom. Niko believes that the flower is currently blooming and ready for collection. Suddenly, a heavy rainstorm hits the area, causing the flower's petals to close tightly to protect itself from the downpour.;Niko hears the sound of rain intensifying as the storm approaches.;Niko does not hear the sound of rain intensifying as the storm approaches.;Niko plans to wait for the storm to pass before attempting to collect the flower.;Niko carefully approaches the blooming flower to collect a sample.;Does Niko believe the flower is blooming and ready for collection or closed due to the rainstorm?;Does Niko want to collect the blooming flower or wait for it to reopen after the rainstorm?;What will Niko do?;Niko believes the flower is closed due to the rainstorm.;Niko wants to wait for the flower to reopen after the rainstorm before collecting it.;Niko will wait for the storm to pass before attempting to collect the flower.;Niko believes the flower is blooming and ready for collection.;Niko wants to collect the blooming flower.;Niko will carefully approach the blooming flower to collect a sample.;A troop of monkeys swings through the trees nearby, chattering loudly.;Niko notices the monkeys swinging through the trees.;Niko does not notice the monkeys swinging through the trees.;auto;0
Kiran is a wildlife photographer on a safari in the Serengeti. Kiran aims to capture a stunning shot of a pride of lions during the golden hour. He observes the lions lounging lazily under a tree, basking in the warm sunlight. Kiran believes the lions are relaxed and unlikely to move anytime soon. Suddenly, a herd of wildebeests stampedes nearby, startling the lions and causing them to spring into action.;Kiran sees the herd of wildebeests rushing past the lions.;Kiran does not see the herd of wildebeests rushing past the lions.;Kiran prepares his camera to capture the lions in motion as they chase after the wildebeests.;Kiran waits patiently for the lions to remain still for the perfect shot.;Does Kiran believe the lions are relaxed and unlikely to move, or does he now know they are active due to the stampede?;Does Kiran want to capture a stunning shot of the relaxed lions or the active lions chasing after the wildebeests?;What will Kiran do?;Kiran believes the lions are active due to the stampede.;Kiran wants to capture a stunning shot of the active lions chasing after the wildebeests.;Kiran will prepare his camera to capture the lions in motion as they chase after the wildebeests.;Kiran believes the lions are relaxed and unlikely to move.;Kiran wants to capture a stunning shot of the relaxed lions.;Kiran will wait patiently for the lions to remain still for the perfect shot.;A sudden rain shower begins to fall, creating a vibrant rainbow in the sky.;Kiran notices the rain shower and the rainbow forming.;Kiran does not notice the rain shower and the rainbow forming.;auto;0
Xander is a botanist studying rare plants in the Amazon rainforest. Xander wants to collect samples of a unique flower that only blooms once a year. He observes the flower's petals, which are vibrant and fully open under the sunlight. Xander believes the flower is in full bloom and ready for sampling. Suddenly, a heavy rainstorm sweeps through the area, causing the flower's petals to close tightly in response to the rain.;Xander sees the dark clouds gathering and feels the first drops of rain.;Xander does not notice the rainstorm approaching.;Xander waits for the rain to stop before attempting to collect the flower samples.;Xander reaches for the flower to collect a sample.;Does Xander believe the flower is in full bloom or closed tightly due to the rain?;Does Xander want to collect samples from the flower in full bloom or when it is closed tightly?;What will Xander do?;Xander believes the flower is closed tightly due to the rain.;Xander wants to wait for the rain to stop before collecting the flower samples.;Xander will wait for the rain to stop before attempting to collect the flower samples.;Xander believes the flower is in full bloom and ready for sampling.;Xander wants to collect samples from the flower in full bloom.;Xander will reach for the flower to collect a sample.;A troupe of monkeys swings through the trees, chattering excitedly.;Xander notices the monkeys playing in the branches above.;Xander does not notice the monkeys playing in the branches above.;auto;0
Yara is an environmental scientist conducting research in the Amazon rainforest. Yara wants to collect samples of rare plant species to study their medicinal properties. She observes a vibrant, green plant with glossy leaves that appears to be thriving in the sunlight. Yara believes the plant is healthy and rich in nutrients, perfect for her research. Suddenly, a swarm of locusts descends on the area, devouring the leaves of the plant and leaving it wilted and lifeless.;Yara sees the swarm of locusts attacking the plants nearby.;Yara does not see the swarm of locusts attacking the plants nearby.;Yara considers moving to a different location to find healthier plants for her samples.;Yara carefully approaches the healthy plant to collect a sample.;Does Yara believe the plant is healthy and rich in nutrients or wilted and lifeless?;Does Yara want to collect a sample from the healthy plant or find healthier plants elsewhere?;What will Yara do?;Yara believes the plant is wilted and lifeless.;Yara wants to find healthier plants elsewhere for her samples.;Yara will consider moving to a different location to find healthier plants for her samples.;Yara believes the plant is healthy and rich in nutrients.;Yara wants to collect a sample from the healthy plant.;Yara will carefully approach the healthy plant to collect a sample.;A group of tourists arrives in the rainforest, excitedly taking photos of the wildlife.;Yara notices the group of tourists taking photos nearby.;Yara does not notice the group of tourists taking photos nearby.;auto;0
